teilnehmer_id;anrede;vorname;nachname;email;telefon;firma;position;branche;plz;ort;land;ticket_typ;teilnahmetage;anzahl_teilnahmetage;newsletter_opt_in;anmeldedatum_event;erstellt_am
TN-00095;Herr;Christian;Berchtold;christian.berchtold@planungsbueroberch.de;+49 7954 444519;Planungsbüro Berchtold;Bauleiter/-in;Bauingenieurwesen;83278;Traunstein;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-10-13;2025-10-13T06:24:22
TN-00096;Herr;Klaus;König;klaus.koenig@beckerfliesenhandw.de;+49 7974 717457;Becker Fliesen Handwerk GmbH;Architekt/-in;Bauhandwerk;87561;Oberstdorf;DE;Tagesticket;14.01.2026;1;true;2025-09-26;2025-09-26T22:14:51
TN-00097;Herr;Klaus;Peters;klaus.peters@petersdachgmbh.de;+49 9102 722503;Peters Dach GmbH;Inhaber/-in;Fliesenleger;88212;Ravensburg;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-11-27;2025-11-27T09:06:50
TN-00098;Herr;Ralf;Zimmermann;ralf.zimmermann@fischerbauag.de;+49 9008 847006;Fischer Bau AG;Vertriebsmitarbeiter/-in;Baustoffhandel;78462;Konstanz;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-11-23;2025-11-23T02:34:44
TN-00099;Frau;Simone;Hoffmann;simone.hoffmann@guentherholzbauhan.de;+49 8560 726410;Günther Holzbau Handwerk GmbH;Auszubildende/-r;Wohnungswirtschaft;83278;Traunstein;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-12-16;2025-12-16T19:31:34
TN-00100;Frau;Birgit;Sailer;birgit.sailer@sailerhandwerksbet.de;+49 7880 550961;Sailer Handwerksbetrieb;Vertriebsmitarbeiter/-in;Bauträger;84028;Landshut;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-12-17;2025-12-17T09:24:30
TN-00101;Frau;Bettina;Krause;bettina.krause@krausebaustoffe.de;+49 8533 260053;Krause Baustoffe;Niederlassungsleiter/-in;Fliesenleger;79098;Freiburg im Breisgau;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-11-01;2025-11-01T00:27:55
TN-00102;Herr;Markus;Lehmann;markus.lehmann@hagspielgartengmbh.de;+49 9300 688967;Hagspiel Garten GmbH & Co. KG;Architekt/-in;Sanierung/Denkmalschutz;89312;Günzburg;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-09-12;2025-09-12T23:31:53
TN-00103;Frau;Franziska;Gangl;franziska.gangl@architekturbueroga.de;+49 7424 705991;Architekturbüro Gangl;Auszubildende/-r;Bauträger;80331;München;DE;2-Tages-Ticket;"14.01.2026;15.01.2026";2;true;2025-12-26;2025-12-26T22:06:49
TN-00104;Frau;Heike;Settele;heike.settele@beckergartenmeiste.de;+49 8757 986209;Becker Garten Meisterbetrieb;Auszubildende/-r;Bauingenieurwesen;86150;Augsburg;DE;Tagesticket;16.01.2026;1;false;2025-12-21;2025-12-21T19:29:59
TN-00105;Herr;Georg;Brutscher;georg.brutscher@brutscherhandwerks.de;+49 9878 899444;Brutscher Handwerksbetrieb;Projektleiter/-in;Maler & Stuckateur;86150;Augsburg;DE;Tagesticket;16.01.2026;1;true;2025-09-06;2025-09-06T22:55:53
TN-00106;Herr;Werner;Vogel;werner.vogel@architekturbuerovo.de;+49 7375 882354;Architekturbüro Vogel;Auszubildende/-r;Bauträger;87459;Pfronten;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2026-01-02;2026-01-02T06:47:43
TN-00107;Frau;Barbara;Schäfer;barbara.schaefer@weisstrockenbaubau.de;+49 7637 265056;Weiß Trockenbau Bau GmbH;Polier/-in;Bauhandwerk;94032;Passau;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-09-17;2025-09-17T19:55:42
TN-00108;Frau;Theresa;Winkler;theresa.winkler@krausewaermedaemme.de;+49 8760 216276;Krause Wärmedämm e.K.;Projektleiter/-in;Sanierung/Denkmalschutz;88131;Lindau;DE;Tagesticket;14.01.2026;1;false;2025-12-09;2025-12-09T19:42:24
TN-00109;Frau;Elke;Winkler;elke.winkler@wernerfassadenbaug.de;+49 7865 904624;Werner Fassaden Bau GmbH;Bauleiter/-in;Wohnungswirtschaft;87509;Immenstadt;DE;Tagesticket;16.01.2026;1;true;2025-09-02;2025-09-02T19:49:27
TN-00110;Herr;Thomas;Herrmann;thomas.herrmann@planungsbueroherrm.de;+49 7942 624563;Planungsbüro Herrmann;Auszubildende/-r;Sanierung/Denkmalschutz;87459;Pfronten;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-11-14;2025-11-14T03:53:42
TN-00111;Herr;Jonas;Gangl;jonas.gangl@ganglbaustoffhande.de;+49 8282 703727;Gangl Baustoffhandel;Einkäufer/-in;Bauingenieurwesen;87561;Oberstdorf;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-11-29;2025-11-29T14:36:36
TN-00112;Frau;Laura;Becker;laura.becker@schaefertrockenbau.de;+49 8482 192410;Schäfer Trockenbau Meisterbetrieb;Einkäufer/-in;Baustoffhandel;94032;Passau;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-11-29;2025-11-29T16:12:25
TN-00113;Frau;Elke;Meyer;elke.meyer@petersmassivbauek.de;+49 7312 635280;Peters Massivbau e.K.;Niederlassungsleiter/-in;Baustoffhandel;89077;Ulm;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-11-05;2025-11-05T00:12:44
TN-00114;Herr;Manfred;Hofmann;manfred.hofmann@hofmannhandwerksbe.de;+49 8048 306854;Hofmann Handwerksbetrieb;Bauleiter/-in;Bauingenieurwesen;87459;Pfronten;DE;Tagesticket;14.01.2026;1;true;2025-10-17;2025-10-17T05:05:33
TN-00115;Herr;Jürgen;Weiß;juergen.weiss@weissbaustoffhande.de;+49 9312 774225;Weiß Baustoffhandel;Niederlassungsleiter/-in;Bauingenieurwesen;83278;Traunstein;DE;2-Tages-Ticket;"15.01.2026;16.01.2026";2;true;2025-12-22;2025-12-22T20:31:01
TN-00116;Frau;Sandra;Schmitt;sandra.schmitt@frankwaermedaemmek.de;+49 9078 177794;Frank Wärmedämm e.K.;Projektleiter/-in;Fliesenleger;86150;Augsburg;DE;Tagesticket;14.01.2026;1;false;2025-12-25;2025-12-25T04:12:57
TN-00117;Herr;Uwe;Berchtold;uwe.berchtold@guenthermalerbaugm.de;+49 9270 930281;Günther Maler Bau GmbH;Mitarbeiter/-in Verkauf Innendienst;Bauhandwerk;88045;Friedrichshafen;DE;2-Tages-Ticket;"15.01.2026;16.01.2026";2;false;2025-11-14;2025-11-14T23:49:05
TN-00118;Herr;Bernd;Keller;bernd.keller@fischerbodenag.de;+49 7345 629057;Fischer Boden AG;Niederlassungsleiter/-in;Architektur;87534;Oberstaufen;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-11-07;2025-11-07T00:32:09
TN-00119;Frau;Theresa;Walter;theresa.walter@hartmannfliesenek.de;+49 8385 811875;Hartmann Fliesen e.K.;Polier/-in;Bauhandwerk;80331;München;DE;2-Tages-Ticket;"15.01.2026;16.01.2026";2;false;2025-11-15;2025-11-15T13:29:31
TN-00120;Frau;Susanne;Krüger;susanne.krueger@schwarznatursteine.de;+49 8365 185461;Schwarz Naturstein e.K.;Polier/-in;Sanierung/Denkmalschutz;93047;Regensburg;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-12-27;2025-12-27T08:47:21
TN-00121;Frau;Lisa;Berger;lisa.berger@bergerbaustoffhand.de;+49 7347 424620;Berger Baustoffhandel;Auszubildende/-r;Dachdecker;87459;Pfronten;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-12-25;2025-12-25T21:05:35
TN-00122;Frau;Nicole;Winkler;nicole.winkler@winklerhandwerksbe.de;+49 9746 543973;Winkler Handwerksbetrieb;Auszubildende/-r;Maler & Stuckateur;93047;Regensburg;DE;Tagesticket;14.01.2026;1;true;2025-12-12;2025-12-12T13:10:14
TN-00123;Frau;Julia;Richter;julia.richter@bauerhochundtiefba.de;+49 7414 632351;Bauer Hoch- und Tiefbau GmbH & Co. KG;Auszubildende/-r;Garten- und Landschaftsbau;87459;Pfronten;DE;Tagesticket;14.01.2026;1;false;2025-10-01;2025-10-01T10:05:48
TN-00124;Herr;Wolfgang;Hörmann;wolfgang.hoermann@planungsbuerohoerm.de;+49 7740 971728;Planungsbüro Hörmann;Mitarbeiter/-in Verkauf Innendienst;Bauingenieurwesen;94032;Passau;DE;Tagesticket;15.01.2026;1;false;2025-11-13;2025-11-13T11:38:30
TN-00125;Herr;Maximilian;Schneider;maximilian.schneider@schmittfassadenbau.de;+49 7979 424500;Schmitt Fassaden Bau GmbH;Vertriebsmitarbeiter/-in;Bauträger;80331;München;DE;Tagesticket;16.01.2026;1;true;2025-11-27;2025-11-27T12:09:21
TN-00126;Frau;Annika;Weiß;annika.weiss@koehlernatursteinb.de;+49 9476 245121;Köhler Naturstein Bau GmbH;Projektleiter/-in;Bauhandwerk;79098;Freiburg im Breisgau;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-10-02;2025-10-02T19:14:44
TN-00127;Frau;Marion;Brutscher;marion.brutscher@schwarzdachgmbh.de;+49 9102 254506;Schwarz Dach GmbH;Einkäufer/-in;Baustoffhandel;87616;Marktoberdorf;DE;2-Tages-Ticket;"15.01.2026;16.01.2026";2;false;2025-10-24;2025-10-24T07:17:58
TN-00128;Herr;Maximilian;Hörmann;maximilian.hoermann@krausebaugmbh.de;+49 8581 185569;Krause Bau GmbH;Architekt/-in;Bauträger;78462;Konstanz;DE;2-Tages-Ticket;"14.01.2026;15.01.2026";2;true;2025-12-07;2025-12-07T19:31:21
TN-00129;Herr;Wolfgang;Sailer;wolfgang.sailer@schwarzstuckmeiste.de;+49 8921 570392;Schwarz Stuck Meisterbetrieb;Polier/-in;Bauhandwerk;88212;Ravensburg;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-09-28;2025-09-28T06:49:14
TN-00130;Herr;Sebastian;Richter;sebastian.richter@ingenieurbuerorich.de;+49 8180 349183;Ingenieurbüro Richter;Projektleiter/-in;Baustoffhandel;94032;Passau;DE;2-Tages-Ticket;"15.01.2026;16.01.2026";2;true;2025-12-12;2025-12-12T19:35:36
TN-00131;Frau;Melanie;Huber;melanie.huber@kellerhochundtiefb.de;+49 7990 853448;Keller Hoch- und Tiefbau Bau GmbH;Bauleiter/-in;Wohnungswirtschaft;87561;Oberstdorf;DE;2-Tages-Ticket;"14.01.2026;16.01.2026";2;false;2026-01-02;2026-01-02T01:07:24
TN-00132;Frau;Martina;Vogel;martina.vogel@waltermalerek.de;+49 9079 681070;Walter Maler e.K.;Geschäftsführer/-in;Dachdecker;87435;Kempten;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-12-12;2025-12-12T11:36:52
TN-00133;Herr;Rainer;Hartmann;rainer.hartmann@hofmannbaumeisterb.de;+49 9691 758775;Hofmann Bau Meisterbetrieb;Inhaber/-in;Bauingenieurwesen;87435;Kempten;DE;Tagesticket;16.01.2026;1;false;2025-11-07;2025-11-07T06:53:45
TN-00134;Frau;Nicole;Schneider;nicole.schneider@riedmillertrockenb.de;+49 9848 601776;Riedmiller Trockenbau Handwerk GmbH;Niederlassungsleiter/-in;Architektur;87616;Marktoberdorf;DE;2-Tages-Ticket;"15.01.2026;16.01.2026";2;false;2026-01-12;2026-01-12T06:51:07
TN-00135;Herr;Simon;Schneider;simon.schneider@sailerstuckgmbhcok.de;+49 9111 517568;Sailer Stuck GmbH & Co. KG;Auszubildende/-r;Fliesenleger;87509;Immenstadt;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-11-01;2025-11-01T14:46:59
TN-00136;Herr;Patrick;Hofmann;patrick.hofmann@architekturbueroho.de;+49 8507 558176;Architekturbüro Hofmann;Einkäufer/-in;Garten- und Landschaftsbau;84028;Landshut;DE;2-Tages-Ticket;"14.01.2026;15.01.2026";2;false;2025-11-04;2025-11-04T18:52:52
TN-00137;Frau;Barbara;Koch;barbara.koch@hartmannhochundtie.de;+49 9978 545120;Hartmann Hoch- und Tiefbau Meisterbetrieb;Inhaber/-in;Dachdecker;88045;Friedrichshafen;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-10-23;2025-10-23T03:00:30
TN-00138;Herr;Holger;Schwarz;holger.schwarz@braunmalerhandwerk.de;+49 9939 546815;Braun Maler Handwerk GmbH;Bauleiter/-in;Garten- und Landschaftsbau;80331;München;DE;2-Tages-Ticket;"15.01.2026;16.01.2026";2;false;2025-10-30;2025-10-30T20:22:27
TN-00139;Frau;Andrea;Jung;andrea.jung@jungbaustoffe.de;+49 7234 178686;Jung Baustoffe;Niederlassungsleiter/-in;Sanierung/Denkmalschutz;94032;Passau;DE;2-Tages-Ticket;"14.01.2026;15.01.2026";2;true;2025-11-24;2025-11-24T18:58:10
TN-00140;Herr;Michael;Hoffmann;michael.hoffmann@hoffmannhandwerksb.de;+49 7966 916332;Hoffmann Handwerksbetrieb;Niederlassungsleiter/-in;Maler & Stuckateur;75173;Pforzheim;DE;Tagesticket;15.01.2026;1;true;2025-09-08;2025-09-08T02:10:29
TN-00141;Herr;Georg;Hoffmann;georg.hoffmann@hoffmannbaustoffe.de;+49 9350 244383;Hoffmann Baustoffe;Auszubildende/-r;Maler & Stuckateur;90402;Nürnberg;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-11-26;2025-11-26T12:54:25
TN-00142;Frau;Martina;Becker;martina.becker@herrmannfliesenbau.de;+49 8066 838237;Herrmann Fliesen Bau GmbH;Vertriebsmitarbeiter/-in;Bauträger;78462;Konstanz;DE;Tagesticket;14.01.2026;1;false;2025-12-19;2025-12-19T09:35:04
TN-00143;Frau;Ursula;Bauer;ursula.bauer@schmittmalergmbhco.de;+49 8309 800280;Schmitt Maler GmbH & Co. KG;Architekt/-in;Garten- und Landschaftsbau;75173;Pforzheim;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-09-18;2025-09-18T09:08:04
TN-00144;Frau;Lisa;Settele;lisa.settele@sailerfliesenek.de;+49 7823 930541;Sailer Fliesen e.K.;Bauleiter/-in;Bauträger;88045;Friedrichshafen;DE;Tagesticket;15.01.2026;1;false;2025-10-14;2025-10-14T21:02:30
TN-00145;Herr;Uwe;Schulze;uwe.schulze@schulzebaustoffhan.de;+49 7353 168941;Schulze Baustoffhandel;Projektleiter/-in;Dachdecker;89312;Günzburg;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-09-26;2025-09-26T12:46:39
TN-00146;Frau;Elke;Krause;elke.krause@ingenieurbuerokrau.de;+49 9631 177767;Ingenieurbüro Krause;Vertriebsmitarbeiter/-in;Fliesenleger;87435;Kempten;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-09-25;2025-09-25T16:03:54
TN-00147;Frau;Nicole;Hörmann;nicole.hoermann@ingenieurbuerohoer.de;+49 7528 553633;Ingenieurbüro Hörmann;Auszubildende/-r;Bauhandwerk;84028;Landshut;DE;Tagesticket;16.01.2026;1;false;2025-12-24;2025-12-24T11:16:52
TN-00148;Herr;Dominik;Schäfer;dominik.schaefer@hofmannfassadenbau.de;+49 9601 677599;Hofmann Fassaden Bau GmbH;Projektleiter/-in;Architektur;80331;München;DE;2-Tages-Ticket;"14.01.2026;15.01.2026";2;false;2025-09-16;2025-09-16T15:30:49
TN-00149;Herr;Konstantin;Berger;konstantin.berger@schaeferbodenhandw.de;+49 9308 143195;Schäfer Boden Handwerk GmbH;Geschäftsführer/-in;Baustoffhandel;94032;Passau;DE;2-Tages-Ticket;"14.01.2026;15.01.2026";2;true;2025-12-27;2025-12-27T20:09:06
TN-00150;Frau;Monika;Weiß;monika.weiss@ingenieurbueroweis.de;+49 9568 672079;Ingenieurbüro Weiß;Projektleiter/-in;Sanierung/Denkmalschutz;84028;Landshut;DE;2-Tages-Ticket;"14.01.2026;16.01.2026";2;false;2025-09-07;2025-09-07T05:08:33
TN-00151;Frau;Martina;Hagspiel;martina.hagspiel@hagspielbaustoffha.de;+49 7245 265759;Hagspiel Baustoffhandel;Vertriebsmitarbeiter/-in;Dachdecker;80331;München;DE;Tagesticket;14.01.2026;1;false;2025-11-28;2025-11-28T09:40:07
TN-00152;Herr;Wolfgang;Keller;wolfgang.keller@jungtrockenbaumeis.de;+49 8517 639995;Jung Trockenbau Meisterbetrieb;Auszubildende/-r;Baustoffhandel;90402;Nürnberg;DE;Tagesticket;15.01.2026;1;true;2025-11-17;2025-11-17T18:09:14
TN-00153;Frau;Karin;Neumann;karin.neumann@wagnerbodengmbh.de;+49 8712 360330;Wagner Boden GmbH;Bauleiter/-in;Maler & Stuckateur;80331;München;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-11-14;2025-11-14T22:16:04
TN-00154;Frau;Christine;Möller;christine.moeller@herrmannwaermedaem.de;+49 8610 629996;Herrmann Wärmedämm e.K.;Vertriebsmitarbeiter/-in;Bauträger;88212;Ravensburg;DE;Tagesticket;14.01.2026;1;true;2025-09-05;2025-09-05T20:00:33
TN-00155;Frau;Claudia;Fischer;claudia.fischer@schwarzhochundtief.de;+49 8083 862847;Schwarz Hoch- und Tiefbau Bau GmbH;Architekt/-in;Dachdecker;87561;Oberstdorf;DE;2-Tages-Ticket;"15.01.2026;16.01.2026";2;true;2025-09-22;2025-09-22T04:58:21
TN-00156;Frau;Claudia;Vogel;claudia.vogel@vogelbaustoffe.de;+49 9065 572230;Vogel Baustoffe;Auszubildende/-r;Wohnungswirtschaft;89312;Günzburg;DE;Tagesticket;14.01.2026;1;false;2025-10-27;2025-10-27T08:58:53
TN-00157;Herr;Klaus;Wagner;klaus.wagner@schulzetrockenbaue.de;+49 8644 624369;Schulze Trockenbau e.K.;Geschäftsführer/-in;Bauhandwerk;87459;Pfronten;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-10-09;2025-10-09T23:40:37
TN-00158;Frau;Renate;Walter;renate.walter@braunbodenbaugmbh.de;+49 9525 875232;Braun Boden Bau GmbH;Projektleiter/-in;Bauingenieurwesen;70173;Stuttgart;DE;2-Tages-Ticket;"15.01.2026;16.01.2026";2;true;2025-10-02;2025-10-02T21:18:51
TN-00159;Frau;Kerstin;Zimmermann;kerstin.zimmermann@hartmannbauek.de;+49 9390 422623;Hartmann Bau e.K.;Mitarbeiter/-in Verkauf Innendienst;Garten- und Landschaftsbau;93047;Regensburg;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-09-22;2025-09-22T14:47:39
TN-00160;Frau;Katrin;Berger;katrin.berger@ingenieurbueroberg.de;+49 9390 603787;Ingenieurbüro Berger;Bauleiter/-in;Trockenbau;83278;Traunstein;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-10-15;2025-10-15T12:25:41
TN-00161;Frau;Sandra;Riedmiller;sandra.riedmiller@architekturbuerori.de;+49 8806 428930;Architekturbüro Riedmiller;Einkäufer/-in;Architektur;83278;Traunstein;DE;Tagesticket;16.01.2026;1;true;2025-09-22;2025-09-22T16:09:00
TN-00162;Herr;Lukas;Köhler;lukas.koehler@koehlerbaustoffhan.de;+49 9297 440839;Köhler Baustoffhandel;Niederlassungsleiter/-in;Fliesenleger;87509;Immenstadt;DE;2-Tages-Ticket;"14.01.2026;16.01.2026";2;false;2025-09-28;2025-09-28T03:30:39
TN-00163;Frau;Julia;Huber;julia.huber@huberbaustoffe.de;+49 9952 813813;Huber Baustoffe;Niederlassungsleiter/-in;Garten- und Landschaftsbau;89312;Günzburg;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-11-09;2025-11-09T03:05:49
TN-00164;Frau;Christine;Wolf;christine.wolf@kleinmassivbauek.de;+49 9002 432441;Klein Massivbau e.K.;Vertriebsmitarbeiter/-in;Maler & Stuckateur;80331;München;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-10-11;2025-10-11T13:59:04
TN-00165;Frau;Laura;Becker;laura.becker@ingenieurbuerobeck.de;+49 7599 404561;Ingenieurbüro Becker;Geschäftsführer/-in;Wohnungswirtschaft;78462;Konstanz;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-11-16;2025-11-16T22:39:16
TN-00166;Herr;Manfred;Brutscher;manfred.brutscher@petersholzbauag.de;+49 8110 689318;Peters Holzbau AG;Mitarbeiter/-in Verkauf Innendienst;Wohnungswirtschaft;88131;Lindau;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-10-10;2025-10-10T13:42:18
TN-00167;Herr;Florian;Fischer;florian.fischer@ingenieurbuerofisc.de;+49 7410 533377;Ingenieurbüro Fischer;Architekt/-in;Garten- und Landschaftsbau;89077;Ulm;DE;Tagesticket;16.01.2026;1;false;2026-01-03;2026-01-03T05:02:13
TN-00168;Herr;Thomas;Schulze;thomas.schulze@planungsbueroschul.de;+49 8948 600641;Planungsbüro Schulze;Niederlassungsleiter/-in;Bauträger;79098;Freiburg im Breisgau;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2026-01-06;2026-01-06T02:42:03
TN-00169;Frau;Carina;Schwarz;carina.schwarz@architekturbuerosc.de;+49 9961 991638;Architekturbüro Schwarz;Geschäftsführer/-in;Architektur;84028;Landshut;DE;Tagesticket;16.01.2026;1;true;2025-12-21;2025-12-21T19:39:19
TN-00170;Herr;Andreas;Berchtold;andreas.berchtold@kochhochundtiefbau.de;+49 9326 732063;Koch Hoch- und Tiefbau Handwerk GmbH;Inhaber/-in;Maler & Stuckateur;80331;München;DE;Tagesticket;14.01.2026;1;true;2025-09-08;2025-09-08T14:36:18
TN-00171;Frau;Nicole;Settele;nicole.settele@bauerholzbaumeiste.de;+49 8879 779776;Bauer Holzbau Meisterbetrieb;Projektleiter/-in;Garten- und Landschaftsbau;87534;Oberstaufen;DE;Tagesticket;15.01.2026;1;true;2025-11-04;2025-11-04T13:05:58
TN-00172;Frau;Laura;Vogel;laura.vogel@planungsbuerovogel.de;+49 8660 967161;Planungsbüro Vogel;Einkäufer/-in;Trockenbau;87616;Marktoberdorf;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-12-28;2025-12-28T23:15:15
TN-00173;Frau;Birgit;Koch;birgit.koch@kochbaustoffhandel.de;+49 8571 346961;Koch Baustoffhandel;Vertriebsmitarbeiter/-in;Wohnungswirtschaft;70173;Stuttgart;DE;Tagesticket;14.01.2026;1;false;2025-10-19;2025-10-19T11:58:59
TN-00174;Frau;Cornelia;Jung;cornelia.jung@jungbaustoffe.de;+49 7254 800224;Jung Baustoffe;Inhaber/-in;Fliesenleger;84028;Landshut;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-11-10;2025-11-10T03:38:03
TN-00175;Frau;Gisela;Brutscher;gisela.brutscher@brutscherhandwerks.de;+49 8208 485397;Brutscher Handwerksbetrieb;Polier/-in;Bauträger;80331;München;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-09-24;2025-09-24T03:11:49
TN-00176;Herr;Benedikt;Hoffmann;benedikt.hoffmann@krausegartenhandwe.de;+49 9720 965708;Krause Garten Handwerk GmbH;Meister/-in;Bauträger;89312;Günzburg;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-12-01;2025-12-01T18:13:04
TN-00177;Herr;Ralf;Schmitt;ralf.schmitt@webergartenbaugmbh.de;+49 9070 311976;Weber Garten Bau GmbH;Polier/-in;Trockenbau;87534;Oberstaufen;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-09-13;2025-09-13T07:48:48
TN-00178;Frau;Elke;Schmitt;elke.schmitt@langputzbaugmbh.de;+49 8824 947975;Lang Putz Bau GmbH;Geschäftsführer/-in;Fliesenleger;88212;Ravensburg;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-09-18;2025-09-18T23:49:07
TN-00179;Frau;Annika;Vogel;annika.vogel@rothwaermedaemmmei.de;+49 7012 882032;Roth Wärmedämm Meisterbetrieb;Meister/-in;Bauingenieurwesen;80331;München;DE;2-Tages-Ticket;"15.01.2026;16.01.2026";2;true;2025-09-05;2025-09-05T13:27:27
TN-00180;Frau;Ines;Beck;ines.beck@brutscherstuckgmbh.de;+49 7737 906325;Brutscher Stuck GmbH;Bauleiter/-in;Sanierung/Denkmalschutz;88212;Ravensburg;DE;2-Tages-Ticket;"14.01.2026;15.01.2026";2;false;2025-09-07;2025-09-07T11:53:42
TN-00181;Frau;Daniela;Eberle;daniela.eberle@langenatursteingmb.de;+49 7544 785280;Lange Naturstein GmbH;Architekt/-in;Baustoffhandel;93047;Regensburg;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2026-01-07;2026-01-07T20:10:36
TN-00182;Frau;Elke;Schulz;elke.schulz@planungsbueroschul.de;+49 8896 806215;Planungsbüro Schulz;Mitarbeiter/-in Verkauf Innendienst;Trockenbau;87561;Oberstdorf;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-09-05;2025-09-05T17:57:15
TN-00183;Frau;Heike;Wolf;heike.wolf@neumannbodengmbhco.de;+49 8717 744793;Neumann Boden GmbH & Co. KG;Geschäftsführer/-in;Bauträger;87534;Oberstaufen;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-09-07;2025-09-07T14:08:36
TN-00184;Herr;Georg;Schneider;georg.schneider@wolfstuckhandwerkg.de;+49 9210 327823;Wolf Stuck Handwerk GmbH;Geschäftsführer/-in;Architektur;87509;Immenstadt;DE;2-Tages-Ticket;"15.01.2026;16.01.2026";2;false;2025-11-18;2025-11-18T10:41:32
TN-00185;Frau;Heike;Riedmiller;heike.riedmiller@ingenieurbueroried.de;+49 9754 958136;Ingenieurbüro Riedmiller;Architekt/-in;Bauträger;70173;Stuttgart;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-12-22;2025-12-22T11:13:39
TN-00186;Herr;Ralf;Klein;ralf.klein@fischerholzbaubaug.de;+49 8749 682851;Fischer Holzbau Bau GmbH;Vertriebsmitarbeiter/-in;Bauhandwerk;83278;Traunstein;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-10-05;2025-10-05T08:10:47
TN-00187;Frau;Elke;Braun;elke.braun@braunbaustoffhande.de;+49 9203 596520;Braun Baustoffhandel;Meister/-in;Bauträger;87459;Pfronten;DE;2-Tages-Ticket;"14.01.2026;15.01.2026";2;true;2025-10-29;2025-10-29T13:34:54
TN-00188;Herr;Simon;Stark;simon.stark@krausesanierungsba.de;+49 8044 313214;Krause Sanierungs Bau GmbH;Architekt/-in;Sanierung/Denkmalschutz;88045;Friedrichshafen;DE;2-Tages-Ticket;"15.01.2026;16.01.2026";2;true;2025-09-27;2025-09-27T08:55:03
